conf,year,title,doi,in_scope,out of scope comment,pagesim,nav,depth,limit,pageload,objective,needs navigation,topic,nonav reason
pets,2020,Energy-Efficient Dummy Traffic Generation for Home Automation Systems,https://doi.org/10.2478/popets-2020-0078,no,No crawl,,,,,,,,,
pets,2020,Enhanced Performance and Privacy for TLS over TCP Fast Open,https://doi.org/10.2478/popets-2020-0027,no,Tcp scan,,,,,,,,,
pets,2020,In-Depth Evaluation of Redirect Tracking and Link Usage,https://doi.org/10.2478/popets-2020-0079,yes,,URL,Rule-based,1,35,onload + 10 sec,,,"Privacy, Measurements",
pets,2020,Inferring Tracker-Advertiser Relationships in the Online Advertising Ecosystem using Header Bidding,https://doi.org/10.2478/popets-2020-0005,yes,,Homepage,Homepage,Homepage,Homepage,1m,Tracking,yes,Privacy,
pets,2020,Listen Only When Spoken To: Interpersonal Communication Cues as Smart Speaker Privacy Controls,https://doi.org/10.2478/popets-2020-0026,no,No crawl,,,,,,,,,
pets,2020,Missed by Filter Lists: Detecting Unknown Third-Party Trackers with Invisible Pixels,https://doi.org/10.2478/popets-2020-0038,yes,,URL,BFS,1,11,1m 30s,,,"Privacy, Measurements",
pets,2020,Multi-χ: Identifying Multiple Authors from Source Code Files,https://doi.org/10.2478/popets-2020-0044,no,no crawl,,,,,,,,,
pets,2020,"Multiple Purposes, Multiple Problems: A User Study of Consent Dialogs after GDPR",https://doi.org/10.2478/popets-2020-0037,no,no crawl,,,,,,,,,
pets,2020,No boundaries: data exfiltration by third parties embedded on web pages,https://doi.org/10.2478/popets-2020-0070,yes,,URL,Random,1,6,Network activity,,,"Privacy, Measurements, Web Security",
pets,2020,P4TC—Provably-Secure yet Practical Privacy-Preserving Toll Collection,https://doi.org/10.2478/popets-2020-0046,no,No crawl,,,,,,,,,
pets,2020,Protecting against Website Fingerprinting with Multihoming,https://doi.org/10.2478/popets-2020-0019,no,Offline crawl,,,,,,,,,
pets,2020,SiegeBreaker: An SDN Based Practical Decoy Routing System,https://doi.org/10.2478/popets-2020-0051,yes,,Homepage,Homepage,Homepage,Homepage,download,Network Routing,no,Censorship,
pets,2020,Smart Devices in Airbnbs: Considering Privacy and Security for both Guests and Hosts,https://doi.org/10.2478/popets-2020-0035,no,No crawl,,,,,,,,,
pets,2020,The Privacy Policy Landscape After the GDPR,https://doi.org/10.2478/popets-2020-0004,yes,,URL,Rule-based,1,2,Unspecified,,,"Privacy, Measurements",
pets,2020,Tik-Tok: The Utility of Packet Timing in Website Fingerprinting Attacks,https://doi.org/10.2478/popets-2020-0043,yes,,Homepage,Homepage,Homepage,Homepage,onload,Website Fingerprinting,yes,"Privacy, Fingerprinting, Web Security",
pets,2020,Website Fingerprinting with Website Oracles,https://doi.org/10.2478/popets-2020-0013,no,Offline crawl,,,,,,,,,
pets,2020,When Speakers Are All Ears: Characterizing Misactivations of IoT Smart Speakers,https://doi.org/10.2478/popets-2020-0072,no,No crawl,,,,,,,,,
pets,2021,“I would have to evaluate their objections”: Privacy tensions between smart home device owners and incidental users,https://doi.org/10.2478/popets-2021-0060,no,No crawl,,,,,,,,,
pets,2021,“Warn Them” or “Just Block Them”?: Investigating Privacy Concerns Among Older and Working Age Adults,https://doi.org/10.2478/popets-2021-0016,no,No crawl,,,,,,,,,
pets,2021,A Calculus of Tracking: Theory and Practice,https://doi.org/10.2478/popets-2021-0027,no,Offline crawl,,,,,,,,,
pets,2021,Automated Extraction and Presentation of Data Practices in Privacy Policies,https://doi.org/10.2478/popets-2021-0019,no,No crawl,,,,,,,,,
pets,2021,"Awareness, Adoption, and Misconceptions of Web Privacy Tools",https://doi.org/10.2478/popets-2021-0049,no,No crawl,,,,,,,,,
pets,2021,Blocking Without Breaking: Identification and Mitigation of Non-Essential IoT Traffic,https://doi.org/10.2478/popets-2021-0075,no,No crawl,,,,,,,,,
pets,2021,Data Portability between Online Services: An Empirical Analysis on the Effectiveness of GDPR Art. 20,https://doi.org/10.2478/popets-2021-0051,no,no crawl,,,,,,,,,
pets,2021,Defending Against Microphone-Based Attacks with Personalized Noise,https://doi.org/10.2478/popets-2021-0021,no,No crawl,,,,,,,,,
pets,2021,Defining Privacy: How Users Interpret Technical Terms in Privacy Policies,https://doi.org/10.2478/popets-2021-0038,no,manual,,,,,,,,,
pets,2021,Déjà vu: Abusing Browser Cache Headers to Identify and Track Online Users,https://doi.org/10.2478/popets-2021-0033,yes,,None,Unspecified,Unspecified,6,Unspecified,,,"Privacy, Web Security",
pets,2021,Digital Inequality Through the Lens of Self-Disclosure,https://doi.org/10.2478/popets-2021-0052,no,No crawl,,,,,,,,,
pets,2021,Domain name encryption is not enough: privacy leakage via IP-based website fingerprinting,https://doi.org/10.2478/popets-2021-0078,yes,,Homepage,Homepage,Homepage,Homepage,Render,Website Fingerprinting,yes,"Privacy, Web Security","Our dataset is created by visiting the start page of the test websites without going into any subpages or interacting with them. We thus may have missed some characteristics of individual pages that could only be captured if some user interaction was involved (e.g., logging in). However, similarly to DNS-based monitoring, our attack model does not aim to distinguish between different links, pages, or events under the same website, which has been studied previously [64, 70]. Instead, the primary goal of the proposed WF technique is to determine if a given website was visited."
pets,2021,GANDaLF: GAN for Data-Limited Fingerprinting,https://doi.org/10.2478/popets-2021-0029,yes,,URL,Unspecified,Unspecified,None,Unspecified,,,"Privacy, Web Security",
pets,2021,Holes in the Geofence: Privacy Vulnerabilities in “Smart” DNS Services,https://doi.org/10.2478/popets-2021-0022,no,Dns scan,,,,,,,,,
pets,2021,Managing Potentially Intrusive Practices in the Browser: A User-Centered Perspective,https://doi.org/10.2478/popets-2021-0082,no,no crawl,,,,,,,,,
pets,2021,ML-CB: Machine Learning Canvas Block,https://doi.org/10.2478/popets-2021-0056,yes,,Homepage,Homepage,Homepage,Homepage,onload,Website Fingerprinting,yes,"Privacy, Fingerprinting, Web Security, Measurements","This design choice was made to identify a lower bound on canvas fingerprinting, when even minimal interaction with the website would garner a fingerprint for the user"
pets,2021,Oblivious DNS over HTTPS (ODoH): A Practical Privacy Enhancement to DNS,https://doi.org/10.2478/popets-2021-0085,no,Dns scan,,,,,,,,,
pets,2021,"Privacy Preference Signals: Past, Present and Future",https://doi.org/10.2478/popets-2021-0069,yes,,Homepage,Homepage,Homepage,Homepage,onload + 10 sec,Website Probing,no,"Privacy, Measurements",
pets,2021,Privacy-Preserving & Incrementally-Deployable Support for Certificate Transparency in Tor,https://doi.org/10.2478/popets-2021-0024,no,No crawl,,,,,,,,,
pets,2021,Privacy-Preserving Multiple Tensor Factorization for Synthesizing Large-Scale Location Traces with Cluster-Specific Features,https://doi.org/10.2478/popets-2021-0015,no,no crawl,,,,,,,,,
pets,2021,The Audio Auditor: User-Level Membership Inference in Internet of Things Voice Services,https://doi.org/10.2478/popets-2021-0012,no,no crawl,,,,,,,,,
pets,2021,The CNAME of the Game: Large-scale Analysis of DNS-based Tracking Evasion,https://doi.org/10.2478/popets-2021-0053,yes,,None,Unspecified,Unspecified,20,Unspecified,,,"Privacy, Measurements",
pets,2021,Too Close for Comfort: Morasses of (Anti-) Censorship in the Era of CDNs,https://doi.org/10.2478/popets-2021-0023,no,Dns scan,,,,,,,,,
pets,2021,Unifying Privacy Policy Detection,https://doi.org/10.2478/popets-2021-0081,yes,,None,Rule-based,1,None,Unspecified,,,Privacy,
pets,2021,Unveiling Web Fingerprinting in the Wild Via Code Mining and Machine Learning,https://doi.org/10.2478/popets-2021-0004,yes,,URL,Random,1,5,Unspecified,,,"Privacy, Fingerprinting, Web Security",
pets,2021,Website Fingerprinting in the Age of QUIC,https://doi.org/10.2478/popets-2021-0017,yes,,Homepage,Homepage,Homepage,Homepage,30s,Website Fingerprinting,yes,"Privacy, Fingerprinting, Web Security",
pets,2021,Who Can Find My Devices? Security and Privacy of Apple’s Crowd-Sourced Bluetooth Location Tracking System,https://doi.org/10.2478/popets-2021-0045,no,No crawl,,,,,,,,,
pets,2022,“You offer privacy like you offer tea”: Investigating Mechanisms for Improving Guest Privacy in IoT-Equipped Households,https://doi.org/10.56553/popets-2022-0115,no,no crawl,,,,,,,,,
pets,2022,A Multi-Region Investigation of the Perceptions and Use of Smart Home Devices,https://doi.org/10.56553/popets-2022-0060,no,No crawl,,,,,,,,,
pets,2022,Analyzing the Feasibility and Generalizability of Fingerprinting Internet of Things Devices,https://doi.org/10.2478/popets-2022-0057,no,no crawl,,,,,,,,,
pets,2022,Are You Really Muted?: A Privacy Analysis of Mute Buttons in Video Conferencing Apps,https://doi.org/10.56553/popets-2022-0077,no,no crawl,,,,,,,,,
pets,2022,ATOM: Ad-network Tomography,https://doi.org/10.56553/popets-2022-0110,yes,,Homepage,Homepage,Homepage,Homepage,onload,Tracking,yes,"Privacy, Measurements",
pets,2022,Checking Websites’ GDPR Consent Compliance for Marketing Emails,https://doi.org/10.2478/popets-2022-0046,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Website Categorization,no,"Privacy, Measurements",
pets,2022,CoverDrop: Blowing the Whistle Through A News App,https://doi.org/10.2478/popets-2022-0035,no,manual,,,,,,,,,
pets,2022,Effects of Privacy Permissions on User Choices in Voice Assistant App Stores,https://doi.org/10.56553/popets-2022-0116,no,No crawl,,,,,,,,,
pets,2022,Exploring the Privacy Concerns of Bystanders in Smart Homes from the Perspectives of Both Owners and Bystanders,https://doi.org/10.56553/popets-2022-0064,no,no crawl,,,,,,,,,
pets,2022,FingerprinTV: Fingerprinting Smart TV Apps,https://doi.org/10.56553/popets-2022-0088,no,no crawl,,,,,,,,,
pets,2022,FP-Radar: Longitudinal Measurement and Early Detection of Browser Fingerprinting,https://doi.org/10.2478/popets-2022-0056,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Website Fingerprinting,yes,"Privacy, Fingerprinting",
pets,2022,How Can and Would People Protect From Online Tracking?,https://doi.org/10.2478/popets-2022-0006,no,manual,,,,,,,,,
pets,2022,If This Context Then That Concern: Exploring users’ concerns with IFTTT applets,https://doi.org/10.2478/popets-2022-0009,no,no crawl,,,,,,,,,
pets,2022,Leave No Data Behind – Empirical Insights into Data Erasure from Online Services,https://doi.org/10.56553/popets-2022-0080,no,manual,,,,,,,,,
pets,2022,Leveraging strategic connection migration-powered traffic splitting for privacy,https://doi.org/10.56553/popets-2022-0083,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Website Fingerprinting,yes,"Privacy, Fingerprinting","website fingerprinting experiments generally assign labels to individual traces of automated browsers visiting the homepages of static websites. This hardly maps onto real client web-browsing behavior, where individuals load dynamic streams of content, many pages at a time, and will visit pages other than the homepages of websites. We inherit these practical limitations in our evaluation."
pets,2022,"My Cookie is a phoenix: detection, measurement, and lawfulness of cookie respawning with browser fingerprinting",https://doi.org/10.56553/popets-2022-0063,yes,,Homepage,Homepage,Homepage,Homepage,1m 30s,Website Probing,no,"Privacy, Fingerprinting, Measurements",
pets,2022,OmniCrawl: Comprehensive Measurement of Web Tracking With Real Desktop and Mobile Browsers,https://doi.org/10.2478/popets-2022-0012,yes,,Homepage,Homepage,Homepage,Homepage,1m 30s,Page Resources,yes,"Privacy, Measurements",
pets,2022,On dark patterns and manipulation of website publishers by CMPs,https://doi.org/10.56553/popets-2022-0082,no,no crawl,,,,,,,,,
pets,2022,On the Feasibility of Linking Attack to Google/Apple Exposure Notification Framework,https://doi.org/10.56553/popets-2022-0103,no,No crawl,,,,,,,,,
pets,2022,Personal information inference from voice recordings: User awareness and privacy concerns,https://doi.org/10.2478/popets-2022-0002,no,No crawl,,,,,,,,,
pets,2022,Polaris: Transparent Succinct Zero-Knowledge Arguments for R1CS with Efficient Verifier,https://doi.org/10.2478/popets-2022-0027,no,No crawl,,,,,,,,,
pets,2022,RegulaTor: A Straightforward Website Fingerprinting Defense,https://doi.org/10.2478/popets-2022-0049,yes,,Homepage,Homepage,Homepage,Homepage,onload,Website Fingerprinting,yes,"Privacy, Fingerprinting","While RegulaTor prevents an attacker from linking a defended packet sequence with an associated web page, we did not test it in terms of preventing an attack from identifying a web site based on a series of page loads. This task may be easier for an attacker able to use information about multiple web pages on the same website as well as information about how users typically interact with these websites. Thus, defending against this type of WF attack is left for future work."
pets,2022,Replay (Far) Away: Exploiting and Fixing Google/Apple Exposure Notification Contact Tracing,https://doi.org/10.56553/popets-2022-0130,no,No crawl,,,,,,,,,
pets,2022,Revisiting Identification Issues in GDPR ‘Right Of Access’ Policies: A Technical and Longitudinal Analysis,https://doi.org/10.2478/popets-2022-0037,no,no crawl,,,,,,,,,
pets,2022,Setting the Bar Low: Are Websites Complying With the Minimum Requirements of the CCPA?,https://doi.org/10.2478/popets-2022-0030,yes,,Homepage,Homepage,Homepage,Homepage,15s,Website Probing,no,"Privacy, Measurements",
pets,2022,SoK: Cryptographic Confidentiality of Data on Mobile Devices,https://doi.org/10.2478/popets-2022-0029,no,no crawl,,,,,,,,,
pets,2022,SoK: Privacy-enhancing Smart Home Hubs,https://doi.org/10.56553/popets-2022-0097,no,no crawl,,,,,,,,,
pets,2022,Trace Oddity: Methodologies for Data-Driven Traffic Analysis on Tor,https://doi.org/10.56553/popets-2022-0074,yes,,Homepage,Homepage,Homepage,Homepage,Network response,Network Routing,no,"Privacy, Fingerprinting",
pets,2022,Who Knows I Like Jelly Beans? An Investigation Into Search Privacy,https://doi.org/10.2478/popets-2022-0053,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Page Content,yes,"Privacy, Measurements","Our validation tests show that our crawler was unable to detect any search input for less than 5% of the sites that actu- ally contained a search input.12 For example, we only visited the landing page of each webpage, and did not navigate the site to search for the internal search feature on other pages."
sp,2010,A Practical Attack to De-anonymize Social Network Users,https://doi.org/10.1109/SP.2010.21,no,no crawl,,,,,,,,,
sp,2010,ConScript: Specifying and Enforcing Fine-Grained Security Policies for JavaScript in the Browser.,https://doi.org/10.1109/SP.2010.36,no,,,,,,,,,,
sp,2010,Experimental Security Analysis of a Modern Automobile.,https://doi.org/10.1109/SP.2010.34,no,,,,,,,,,,
sp,2010,How Good Are Humans at Solving CAPTCHAs? A Large Scale Evaluation,https://doi.org/10.1109/SP.2010.31,no,no crawl,,,,,,,,,
sp,2010,On the Incoherencies in Web Browser Access Control Policies.,https://doi.org/10.1109/SP.2010.35,yes,,Unspecified,Random,Unspecified,6,page load + 5 seconds,,,"Web Security, Measurements",
sp,2011,I Still Know What You Visited Last Summer: Leaking Browsing History via User Interaction and Side Channel Attacks,https://doi.org/10.1109/SP.2011.23,no,no crawl,,,,,,,,,
sp,2011,RePriv: Re-imagining Content Personalization and In-browser Privacy,https://doi.org/10.1109/SP.2011.37,no,no crawl,,,,,,,,,
sp,2012,EvilSeed: A Guided Approach to Finding Malicious Web Pages,https://doi.org/10.1109/SP.2012.33,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Predefined URL List,no,"Web Security, Malware",
sp,2012,LAP: Lightweight Anonymity and Privacy,https://doi.org/10.1109/SP.2012.37,yes,,Homepage,Homepage,Homepage,Homepage,onload,Network Routing,no,"Privacy, Network Security",
sp,2012,LASTor: A Low-Latency AS-Aware Tor Client.,https://doi.org/10.1109/SP.2012.35,no,,Unspecified,Unspecified,Unspecified,,,,,,
sp,2012,Memento: Learning Secrets from Process Footprints,https://doi.org/10.1109/SP.2012.19,yes,,Homepage,Homepage,Homepage,Homepage,Onload + 5 sec,Website Fingerprinting,yes,"System Security, Side-Channel, Privacy",
sp,2012,Third-Party Web Tracking: Policy and Technology,https://doi.org/10.1109/SP.2012.47,yes,,Homepage,Homepage,Homepage,Homepage,10 sec,Tracking,yes,"Web Security, Privacy, Measurements",
sp,2013,Cookieless Monster: Exploring the Ecosystem of Web-Based Device Fingerprinting,https://doi.org/10.1109/SP.2013.43,yes,,Unspecified,Unspecified,Unspecified,20,Unspecified,,,"Web Security, Privacy, Fingerprinting",
sp,2013,Finding the Linchpins of the Dark Web: a Study on Topologically Dedicated Hosts on Malicious Web Infrastructures.,https://doi.org/10.1109/SP.2013.18,yes,,Homepage,Homepage,Homepage,Homepage,Unspecified,Predefined URL List,no,"Web Security, Measurements",
